CDREDE;DE;CODMUN;MUN;CATEG;COD_ESC;TIPOESC;CODVINC;NOMESC;ENDESC;NUMESC;BAIESC;EMAIL;FONE1;ZONA;ENSINO INFANTIL;CLASSES ESPECIAIS;SALA DE RECURSO;ANOS INICIAIS;ANOS FINAIS;ENSINO MÉDIO;EJA – ANOS INICIAS;EJA – ANOS FINAIS;EJA – ENSINO MEDIO
20904;PRESIDENTE PRUDENTE;562;PRESIDENTE PRUDENTE;1;496467;8;NULL;TEOFILO GONZAGA DA SANTA CRUZ;RUA LUZIA MARCHEZI DOMINGUES;785;CONJUNTO HABITACIONAL JARDIM HUMBERTO SALVADOR;E496467A@EDUCACAO.SP.GOV.BR;39053053;1;0;0;0;0;309;197;0;0;0
20909;MIRANTE DO PARANAPANEMA;690;TEODORO SAMPAIO;1;32273;8;NULL;JOAO DA CRUZ MELLAO;RUA FRANCISCO ALVES DE LIMA;69;PLANALTO DO SUL;E032273A@EDUCACAO.SP.GOV.BR;32826162;1;0;0;0;94;78;49;0;7;23
20909;MIRANTE DO PARANAPANEMA;690;TEODORO SAMPAIO;1;32372;8;NULL;SALVADOR MORENO MUNHOZ;RUA CARLOS HERLING;1636;CENTRO;E032372A@EDUCACAO.SP.GOV.BR;32821118;1;0;7;0;0;202;153;0;0;0
20909;MIRANTE DO PARANAPANEMA;725;EUCLIDES DA CUNHA PAULISTA;1;909658;36;NULL;LIDIA SANAE OYA;PROJETO AGROVILA ROSANELA;SN;AGROVILA ROSANELA;E909658A@EDUCACAO.SP.COM.BR;32042651;2;0;0;0;0;44;23;0;0;0
20909;MIRANTE DO PARANAPANEMA;730;ROSANA;1;32347;8;NULL;JOAO PINHEIRO CORREA;RUA OLIMPIA ROSA DA SILVA;380;CENTRO;E032347A@EDUCACAO.SP.GOV.BR;32881475;1;0;6;0;66;0;0;0;0;0
20909;MIRANTE DO PARANAPANEMA;730;ROSANA;1;907698;8;NULL;FRANCISCA MESSA GUTIERREZ;RUA ANTONIO GUTIERREZ MESSA;SN;JARDIM AUREA;E907698A@EDUCACAO.SP.GOV.BR;32881117;1;0;14;0;0;89;46;0;0;0
21001;ASSIS;189;ASSIS;1;33273;8;NULL;ERNANI RODRIGUES PROF;SENHOR DO BONFIM;1165;VILA XAVIER;E033273A@EDUCACAO.SP.GOV.BR;33224289;1;0;0;0;0;317;168;0;0;0
21001;ASSIS;309;FLORÍNEA;1;900874;8;NULL;NOEMIA GARCIA CICILIATO PROFA;RUA LIVINO CARDOSO DE OLIVEIRA;627;CENTRO;E900874A@EDUCACAO.SP.GOV.BR;33770559;1;0;0;0;146;0;0;0;0;0
21001;ASSIS;501;PALMITAL;2;341010;6;34162;CEL JTO A EE ADALGISA CAVEZZALE DE CAMPOS PROFA;RUA FRANCISCO CARDOSO DOS SANTOS;450;PARANA;E034162A@EDUCACAO.SP.GOV.BR;33511508;1;0;0;0;0;0;0;0;0;0
20507;RIBEIRAO PRETO;582;RIBEIRAO PRETO;1;909737;8;NULL;GLORIA DOS SANTOS FONSECA PROFESSORA;RUA MANAUS;1735;IPIRANGA;E909737A@EDUCACAO.SP.GOV.BR;36157271;1;0;0;0;419;0;0;0;0;0
20507;RIBEIRAO PRETO;661;SERRA AZUL;1;24296;8;NULL;FRANCISCO FERREIRA DE FREITAS;RUA PADRE SOARES;5;CENTRO;E024296A@EDUCACAO.SP.GOV.BR;39821299;1;0;0;0;0;303;180;0;0;0
20507;RIBEIRAO PRETO;663;SERRANA;1;350643;8;NULL;NEUSA MARIA DO BEM PROFESSORA;RUA BENEDITO CARLOS DOS SANTOS;87;JARDIM DAS ROSAS II;E350643A@EDUCACAO.SP.GOV.BR;39871518;1;0;0;0;0;370;519;0;0;200
20509;SAO CARLOS;384;ITIRAPINA;2;464442;15;21684;PENITENCIARIA JOAO BATISTA DE ARRUDA SAMPAIO;RUA DOIS;625;DISTRITO INDUSTRIAL;PRODUCAO.P2@GMAIL.COM;35751848;1;0;0;0;0;0;0;46;133;137
20509;SAO CARLOS;637;SAO CARLOS;1;496571;8;NULL;ADUAR KEMELL DIBO PROFESSOR;MANOEL PEREIRA;45;JARDIM DOS COQUEIROS;E496571A@EDUCACAO.SP.GOV.BR;33745409;1;0;0;0;0;246;177;0;0;0
20510;SAO JOAQUIM DA BARRA;642;SAO JOAQUIM DA BARRA;1;24715;8;NULL;MANOEL GOUVEIA DE LIMA;RUA ESPIRITO SANTO;599;BAIXADA;E024715A@EDUCACAO.SP.GOV.BR;38181970;1;0;7;0;0;309;377;0;0;0
20510;SAO JOAQUIM DA BARRA;642;SAO JOAQUIM DA BARRA;1;43588;8;NULL;GRAZIELA MALHEIRO FORTES PROFESSORA;MARIA ROSA DA SILVA;349;JARDIM PARAISO;E043588A@EDUCACAO.SP.GOV.BR;38115004;1;0;4;0;0;307;0;0;0;0
20511;TAQUARITINGA;223;BORBOREMA;1;24855;8;NULL;GASTAO LIBERAL PINTO DOM;RUA GABRIEL MARIA DA VEIGA;30;JARDIM PRIMAVERA;E024855A@EDUCACAO.SP.GOV.BR;32661166;1;0;17;0;0;205;381;0;0;0
20511;TAQUARITINGA;250;CANDIDO RODRIGUES;1;24867;8;NULL;RIZZIERI POLETTI;AVENIDA GERALDO  FRARE;1012;CENTRO;E024867A@EDUCACAO.SP.GOV.BR;32571223;1;0;2;0;0;0;89;0;0;0
20511;TAQUARITINGA;288;DOBRADA;1;919548;8;NULL;ADREANA COMAR PROFA;RUA BENTO DA SILVA PRADO;170;CENTRO;E919548A@EDUCACAO.SP.GOV.BR;33861494;1;0;8;0;203;0;0;0;0;0
20511;TAQUARITINGA;344;IBITINGA;1;25045;8;NULL;VICTOR MAIDA;RUA BOM JESUS;718;CENTRO;E025045A@EDUCACAO.SP.GOV.BR;33422131;1;0;24;0;0;376;625;0;0;0
20511;TAQUARITINGA;613;SANTA ERNESTINA;1;25012;8;NULL;JOEL MIRANDA CAPITAO;RUA VIRGINIO TONINI;293;CENTRO;E025012A@EDUCACAO.SP.GOV.BR;32561101;1;0;23;0;0;297;164;0;0;27
20511;TAQUARITINGA;674;TABATINGA;1;22056;8;NULL;FERNANDO BRASIL PROF;RUA 1 DE FEVEREIRO;297;DISTRITO DE CURUPA;E022056A@EDUCACAO.SP.GOV.BR;33856122;1;0;4;0;110;93;52;0;0;0
20511;TAQUARITINGA;684;TAQUARITINGA;1;25159;8;NULL;FRANCISCO SILVEIRA COELHO PROF;RUA VISCONDE DO RIO BRANCO;200;CENTRO;E025159A@EDUCACAO.SP.GOV.BR;32522125;1;0;30;0;0;432;355;0;10;68
20601;BAURU;209;BAURU;1;25513;8;NULL;JOAQUIM DE MICHIELI PROF;BERNARDINO TRANCHESI DOUTOR;251;JARDIM CRUZEIRO DO SUL;E025513A@EDUCACAO.SP.GOV.BR;32030178;1;0;11;0;455;0;0;0;0;0
20601;BAURU;209;BAURU;1;25525;8;NULL;JOSE APARECIDO GUEDES DE AZEVEDO PROF;RUA OLAVO BILAC;1240;VILA SAO JOAO DA BOA VISTA;E025525A@EDUCACAO.SP.GOV.BR;32121517;1;0;3;0;0;301;221;0;0;0
20601;BAURU;209;BAURU;1;25562;8;NULL;JOAQUIM RODRIGUES MADUREIRA;ORQUIDEAS;106;VILA GIMENES;E025562A@EDUCACAO.SP.GOV.BR;32395353;1;0;0;0;196;288;365;0;0;0
20601;BAURU;209;BAURU;2;453316;15;25549;CENTRO DE PROGRESSAO PENIT DR EDUARDO DE OLIVEIRA VIANNA;RODOVIA MARECHAL RONDON;SN;ZONA RURAL;E025549A@EDUCACAO.SP.GOV.BR;32392555;2;0;0;0;0;0;0;9;83;132
20602;JAU;428;MACATUBA;1;44040;8;NULL;FANNY ALTAFIM MACIEL PROFESSORA;RUA URUGUAI;558;NUCLEO HABITACIONAL ANTONIO LORENZETTI;E044040A@EDUCACAO.SP.GOV.BR;32681410;1;0;0;0;0;248;95;0;0;0
20602;JAU;515;PEDERNEIRAS;1;558643;8;NULL;MARIA DE CAMPOS PIRES MACIEL PROFESSORA;RUA REGENTE FEIJO;N53;GUAIANAS;E558643A@EDUCACAO.SP.GOV.BR;32931120;1;0;0;0;0;100;58;0;0;0
20604;LINS;329;GUARANTA;1;26402;8;NULL;JOSE EGEA PROF;RUA GUIDO DAL COL;554;CENTRO;E026402A@EDUCACAO.SP.GOV.BR;35861126;1;0;8;0;0;335;147;0;0;0
20604;LINS;564;PROMISSAO;1;26141;8;NULL;HUGO GAMBETTI PROF;AVENIDA MATAO;224;SANTA MARIA DO GURUPA;E026141A@EDUCACAO.SP.GOV.BR;35421118;1;0;0;0;39;25;18;0;0;0
20604;LINS;564;PROMISSAO;1;26463;8;NULL;SILVIO DE ALMEIDA PROF;RUA ALONSO DE ANDRADE;11;NOSSO TETO;E026463A@EDUCACAO.SP.GOV.BR;35410755;1;0;0;0;167;0;0;0;0;0
20701;CATANDUVA;260;CATANDUVA;1;26530;8;NULL;VITORINO PEREIRA PROFESSOR;RUA ALAGOAS;1675;VILA PAULISTA;E026530A@EDUCACAO.SP.GOV.BR;35225172;1;0;20;0;0;176;236;0;0;0
20703;JALES;290;DOLCINOPOLIS;1;27108;8;NULL;BAPTISTA DOLCI;RUA ATILIO GONCALVES;1177;CENTRO;E027108A@EDUCACAO.SP.GOV.BR;36361145;1;0;0;0;0;125;60;0;0;0
20704;JOSE BONIFACIO;681;TANABI;1;29300;8;NULL;JOAO PORTUGAL;RUA PROFESSORA ODETE GARCIA;66;CENTRO;E029300A@EDUCACAO.SP.GOV.BR;32721037;1;0;0;0;0;415;0;0;0;0
20710;SAO JOSE DO RIO PRETO;478;NOVA GRANADA;2;985399;6;27820;CEL JTO A EE FRANCISCO MARQUES PINTO;RUA PAULO ARAUJO;153;CENTRO;E027820A@EDUCACAO.SP.GOV.BR;32621088;1;0;0;0;0;0;0;0;0;0
20710;SAO JOSE DO RIO PRETO;647;SAO JOSE DO RIO PRETO;1;44180;8;NULL;YVETE GABRIEL ATIQUE PROFESSORA;VOTUPORANGA;3225;ELDORADO;E044180A@EDUCACAO.SP.GOV.BR;32364622;1;0;0;0;0;384;0;0;0;0
20710;SAO JOSE DO RIO PRETO;647;SAO JOSE DO RIO PRETO;1;565064;8;NULL;PARQUE NOVA ESPERANCA;REGINALDO ALVES DE OLIVEIRA;SN;LOTEAMENTO PARQUE NOVA ESPERANCA;E565064A@EDUCACAO.SP.GOV.BR;32063624;1;0;0;0;0;459;232;0;0;0
20710;SAO JOSE DO RIO PRETO;647;SAO JOSE DO RIO PRETO;1;911461;8;NULL;OSCAR DE BARROS SERRA DORIA DOUTOR;BEATRIZ DA CONCEICAO;471;SOLO SAGRADO;E911461A@EDUCACAO.SP.GOV.BR;32361919;1;0;0;0;0;396;170;0;0;0
20710;SAO JOSE DO RIO PRETO;647;SAO JOSE DO RIO PRETO;2;454023;15;28859;CENTRO DE PROGRESSAO PENIT DOUTOR JAVERT DE ANDRADE;RODOVIA  BR 153;SN;ZONA RURAL;E028859A@EDUCACAO.SP.GOV.BR;32345522;2;0;0;0;0;0;0;15;43;55
20711;VOTUPORANGA;514;PAULO DE FARIA;2;7090;15;27753;CENTRO DE DETENCAO PROVISORIA DE PAULO DE FARIA;ARMANDO SALLES DE OLIVEIRA KM 528  950 MTS;SN;ZONA RURAL;E027753A@EDUCACAO.SP.GOV.BR;32921151;2;0;0;0;0;0;0;15;7;15
20711;VOTUPORANGA;718;VOTUPORANGA;1;919697;8;NULL;MARIA NIVEA COSTA PINTO FREITAS PROFA;SUICA;1242;PARQUE DAS NOCOES;E919697A@EDUCACAO.SP.GOV.BR;34218254;1;0;0;0;0;208;142;0;0;0
20711;VOTUPORANGA;790;NOVA CASTILHO;1;30697;8;NULL;JOSE ANTONIO DE CASTILHO;RUA SANTO ANTONIO;11;CENTRO;E030697A@EDUCACAO.SP.GOV.BR;38316151;1;0;0;0;0;63;37;0;0;0
20801;ANDRADINA;449;MIRANDOPOLIS;2;453304;15;29336;PENITENCIARIA II DE MIRANDOPOLIS;AVENIDA DR OSWALDO BRANDI FARIA;4450;RIBEIRAO CLARO;P2@MIRANDOPOLIS2.SAP.SP.GOV.BR;37014545;1;0;0;0;0;0;0;48;48;48
20801;ANDRADINA;480;NOVA INDEPENDENCIA;2;6317;15;29324;CENTRO DE DETENCAO PROVISORIA  CDP DE NOVA INDEPENDENCIA;ROD GENERL EUCLIDES DE OLIVEIRA FIGUEIREDO  SP 563;KM 166;IPE;CDP@NOVAINDEPENDENCIA.SAP.SP.GOV.BR;37449100;2;0;0;0;0;0;0;5;12;13
20802;ARACATUBA;177;ARACATUBA;1;29762;8;NULL;NILCE MAIA SOUTO MELO PROFA;HONDURAS;22;VILA INDUSTRIAL;E029762A@EDUCACAO.SP.GOV.BR;36235655;1;0;0;0;0;317;280;0;0;0
20802;ARACATUBA;211;BENTO DE ABREU;1;29993;8;NULL;OLIMPIO CAMARGO PROF;RUA 27 DE MARCO;640;CENTRO;E029993A@EDUCACAO.SP.GOV.BR;36011299;1;0;0;0;0;127;79;0;0;0
20802;ARACATUBA;330;GUARARAPES;1;907248;8;NULL;AIMONE SALA PROF;RUA HILARIO MILAN;SN;RIO BRANCO;E907248A@EDUCACAO.SP.GOV.BR;36062777;1;0;4;0;0;423;335;0;0;0
20901;ADAMANTINA;150;ADAMANTINA;1;30806;8;NULL;HELEN KELLER;RUA MARIO OLIVERO;122;VILA CICMA;E030806A@EDUCACAO.SP.GOV.BR;35212492;1;0;17;0;0;334;162;0;62;158
20901;ADAMANTINA;292;DRACENA;1;911173;8;NULL;ALFREDO MACHADO;RUA OTO LARA RESENDE;21;BAIRRO JARDIM BRASILANDIA;E911173A@EDUCACAO.SP.GOV.BR;38215063;1;0;17;0;0;236;109;0;0;0
20901;ADAMANTINA;479;NOVA GUATAPORANGA;1;31422;8;NULL;JACINTO PERNAS GOMATO;RUA D PEDRO I;50;CENTRO;E031422A@EDUCACAO.SP.GOV.BR;38561244;1;0;0;0;0;104;63;0;9;14
20901;ADAMANTINA;494;OSVALDO CRUZ;1;31636;8;NULL;DOM BOSCO;LUCAS NOGUEIRA GARCEZ;571;CENTRO;E031636A@EDUCACAO.SP.GOV.BR;35281526;1;0;0;0;0;179;57;0;0;0
20904;PRESIDENTE PRUDENTE;562;PRESIDENTE PRUDENTE;1;4102;8;NULL;JOAO CARLOS PADILHA DE SIQUEIRA;JUSCELINO KUBITSCHEK DE OLIVEIRA;14407;JARDIM SANTA MONICA;E004102A@EDUCACAO.SP.GOV.BR;39043063;1;0;0;0;0;117;115;0;0;0
20908;SANTO ANASTACIO;240;CAIUA;2;7400;15;32165;PENITENCIARIA DE CAIUA;RAPOSO TAVARES   ESTRADA VICINAL DE ACESSO A CAIUA KM 01;SN;ZONA RURAL;NULL;32789050;2;0;0;0;0;0;0;11;97;60
20909;MIRANTE DO PARANAPANEMA;450;MIRANTE DO PARANAPANEMA;1;922559;36;NULL;FAZENDA SAO BENTO;FAZENDA HAROLDINA;S/N;ENGENHEIRO VERAS;E922559A@EDUCACAO.SP.GOV.BR;39915401;2;0;5;0;112;109;83;0;9;16
20909;MIRANTE DO PARANAPANEMA;690;TEODORO SAMPAIO;1;913662;36;NULL;ROMILDA LAZARA PILLON DOS SANTOS PROFESSORA;ASSENTAMENTO AGUA SUMIDA;SN;AGUA SUMIDA;E913662A@EDUCACAO.SP.GOV.BR;NULL;2;0;0;0;39;34;24;0;0;0
20909;MIRANTE DO PARANAPANEMA;725;EUCLIDES DA CUNHA PAULISTA;1;32141;8;NULL;ROSA FRANCISCA MANO;AVENIDA ANTONIO JOAQUIM MANO;323;CENTRO;E032141A@EDUCACAO.SP.GOV.BR;32831344;1;0;0;0;0;201;100;0;0;0
20909;MIRANTE DO PARANAPANEMA;730;ROSANA;1;44696;8;NULL;MARIA AUDENIR DE CARVALHO PROFESSORA;RUA FLORIANOPOLIS;207;PRIMAVERA;E044696A@EDUCACAO.SP.GOV.BR;32841617;1;0;0;0;0;0;217;0;0;0
21001;ASSIS;189;ASSIS;1;917977;8;NULL;LENY BARROS DA SILVA PROFA;RUA OLIMPIO DE MELO;900;PARQUE DAS ACACIAS;E917977A@EDUCACAO.SP.GOV.BR;33241880;1;0;0;0;0;300;204;0;0;0
21001;ASSIS;249;CANDIDO MOTA;1;33042;8;NULL;JOSE AUGUSTO DE CARVALHO DR;RUA ANTONIO DA SILVA VIEIRA;129;CENTRO;E033042A@EDUCACAO.SP.GOV.BR;33411097;1;0;0;0;0;252;266;0;0;0
20711;VOTUPORANGA;718;VOTUPORANGA;1;29208;8;NULL;UZENIR COELHO ZEITUNE PROFA;RUA PARA;2897;VILA GUERCHE;E029208A@EDUCACAO.SP.GOV.BR;34214490;1;0;3;0;0;477;173;0;0;0
20711;VOTUPORANGA;759;PARISI;1;29221;8;NULL;CECILIA MEIRELES;RUA AURELIO PARIZI;144;CENTRO;E029221A@EDUCACAO.SP.GOV.BR;38391108;1;0;6;0;0;137;71;0;0;0
20801;ANDRADINA;469;MURUTINGA DO SUL;1;29634;8;NULL;ANCHIETA PADRE;RUA ORLANDO MOLINA;325;CENTRO;E029634A@EDUCACAO.SP.GOV.BR;37881151;1;0;11;0;0;162;113;0;0;0
20803;BIRIGUI;214;BIRIGUI;1;30120;8;NULL;CARLOS ROSA DOUTOR;CLELIA;94;VILA GUANABARA;E030120A@EDUCACAO.SP.GOV.BR;36423554;1;0;2;0;0;235;0;0;0;0
20803;BIRIGUI;313;GABRIEL MONTEIRO;1;30211;8;NULL;ANTONIO KASSAWARA KATUTOK;RUA JOSE BONIFACIO;439;CENTRO;E030211A@EDUCACAO.SP.GOV.BR;36021230;1;0;14;1;0;138;80;0;0;0
20804;PENAPOLIS;425;LUIZIANIA;1;30478;8;NULL;FRANCISCO ANTONINO PREFEITO;PRACA SANTOS DUMONT;SN;CENTRO;E030478A@EDUCACAO.SP.GOV.BR;36031146;1;0;9;0;0;260;162;0;0;0
20901;ADAMANTINA;292;DRACENA;2;458090;6;31276;CEL JTO A EE ENGENHEIRO ISAC PEREIRA GARCEZ;VENDRAMIM;92;;E031276A@EDUCACAO.SP.GOV.BR;38211131;1;0;0;0;0;0;0;0;0;0
20901;ADAMANTINA;494;OSVALDO CRUZ;2;454400;15;922584;PENITENCIARIA COMPACTA DE OSVALDO CRUZ;ARMANDO SALLES;SN;CENTRO;CTE@PEOSCRUZ.SAP.SP.GOV.BR;35291791;2;0;0;0;0;0;0;8;75;0
20901;ADAMANTINA;502;PANORAMA;1;31159;8;NULL;LUCIO ANTUNES DOM;AVENIDA PEGE RAPOSO LOPES;612;CENTRO;E031159A@EDUCACAO.SP.GOV.BR;38711328;1;0;0;0;0;369;264;0;30;71
20904;PRESIDENTE PRUDENTE;440;MARTINOPOLIS;1;32451;8;NULL;JOAO BATISTA BERBET;RUA FRANCISCO PERCINOTO;41;TECAINDA;E032451A@EDUCACAO.SP.GOV.BR;32741134;1;0;0;0;0;0;61;0;0;0
20904;PRESIDENTE PRUDENTE;541;PIRAPOZINHO;1;32585;8;NULL;OLGA YASUKO YAMASHITA PROFESSORA;RUA EUCLIDES DA CUNHA;851;CENTRO;E032585A@EDUCACAO.SP.GOV.BR;32691375;1;0;0;0;0;408;167;0;0;0
20904;PRESIDENTE PRUDENTE;562;PRESIDENTE PRUDENTE;1;32074;8;NULL;SARRION MONSENHOR;MARCONDES FILHO;93;VILA ROBERTO;E032074A@EDUCACAO.SP.GOV.BR;32231473;1;0;0;0;0;348;379;0;0;0
20904;PRESIDENTE PRUDENTE;572;REGENTE FEIJO;1;32633;8;NULL;IVO LIBONI PROFESSOR;AVENIDA JOSE BONIFACIO;1;JARDIM TENIS CLUBE;E032633A@EDUCACAO.SP.GOV.BR;32791033;1;0;16;0;0;476;332;0;28;59
20908;SANTO ANASTACIO;532;PIQUEROBI;1;32244;8;NULL;MARIA APARECIDA QUEIROZ CASARI PROFESSORA;RUA ARMANDO SALES;466;CENTRO;E032244A@EDUCACAO.SP.GOV.BR;32761054;1;0;1;0;0;159;87;0;0;23
20908;SANTO ANASTACIO;563;PRESIDENTE VENCESLAU;2;471549;15;32190;PENITENCIARIA ZWINGLIO FERREIRA DE PRESIDENTE VENCESLAU;ANTONIO MARQUES DA SILVA;S/N;CENTRO;ADM@PPW1.SAP.SP.GOV.BR;32711100;1;0;0;0;0;0;0;6;14;19
21001;ASSIS;249;CANDIDO MOTA;1;32992;8;NULL;ANTONIO FONTANA;RUA OTAVIO PEREIRA;20;CENTRO FRUTAL DO CAMPO;E032992A@EDUCACAO.SP.GOV.BR;33491129;1;0;0;0;67;78;47;0;0;0
21001;ASSIS;503;PARAGUACU PAULISTA;1;43230;8;NULL;MARIA ANGELA BATISTA DIAS PROFA;RUA CONCEICAO DE MONTE ALEGRE;1621;VILA FRANCISCO ROBERTO;E043230A@EDUCACAO.SP.GOV.BR;33612143;1;0;0;0;0;0;294;0;0;0
21003;MARILIA;315;GARCA;1;33406;8;NULL;ALCYR DA ROSA LIMA PROF;RUA MARTIM AFONSO DE SOUZA;440;ARACELI;E033406A@EDUCACAO.SP.GOV.BR;34062445;1;0;15;0;0;342;190;0;76;0
21003;MARILIA;406;JULIO MESQUITA;1;26414;8;NULL;JOSE CARLOS MONTEIRO;RUA 7 DE SETEMBRO;967;CENTRO;E026414A@EDUCACAO.SP.GOV.BR;34871132;1;0;1;0;0;198;147;0;16;23
21003;MARILIA;438;MARILIA;2;148519;9;33698;CENTRO ATEND SOCIOEDUC AO ADOLESCENTE DE MARILIA  CIP;RODOVIA SP 333;KM 343;AMADEU AMARAL;E03698A@EDUCACAO.SP.GOV.BR;34335163;2;0;0;0;0;0;0;0;0;0
21003;MARILIA;438;MARILIA;2;453262;15;474629;CENTRO DE RESSOCIALIZACAO DE MARILIA;COMANDANTE JOAO RIBEIRO DE BARROS;KM 465;PARQUE SERRA DOURADA;E474629A@EDUCACAO.SP.GOV.BR;34152149;2;0;0;0;0;0;0;7;50;48
21003;MARILIA;485;OCAUCU;1;33479;8;NULL;ERMELINDA CLARICE SANCHES PROFA;RUA ANGELO MARZOLA;50A;CENTRO;E033479A@EDUCACAO.SP.GOV.BR;34751219;1;0;6;0;0;225;124;0;0;0
21004;OURINHOS;357;IPAUSSU;1;34009;8;NULL;JULIO MASTRODOMENICO PROFESSOR;RUA SETE DE SETEMBRO;815;CENTRO;E034009A@EDUCACAO.SP.GOV.BR;33441551;1;0;0;0;0;0;309;0;0;109
21006;TUPA;509;PARAPUA;1;31586;8;NULL;PARAPUA DE;RUA GOIANIA;560;CENTRO;E031586A@EDUCACAO.SP.GOV.BR;35821385;1;0;5;0;0;123;210;0;8;18
21101;MIRACATU;381;ITARIRI;1;34812;8;NULL;CLAY PRESGRAVE DO AMARAL ENGENHEIRO;AVENIDA ENGENHEIRO CLAY PRESGRAVE DO AMARAL;386;ANA DIAS;E034812A@EDUCACAO.SP.GOV.BR;34168157;1;0;4;0;96;133;69;0;19;23
21101;MIRACATU;381;ITARIRI;1;34836;8;NULL;ITARIRI;RUA BENEDITO CALIXTO;306;CENTRO;E034836A@EDUCACAO.SP.GOV.BR;34181185;1;0;15;0;0;423;278;0;0;0
20901;ADAMANTINA;494;OSVALDO CRUZ;1;31616;8;NULL;OSVALDO MARTINS;OCTAVIO PONTELLI;39;VILA ANNA;E031616A@EDUCACAO.SP.GOV.BR;35281815;1;0;8;0;0;259;100;0;0;0
20901;ADAMANTINA;512;PAULICEIA;1;31355;8;NULL;ORLANDO GUIRADO BRAGA PROF;AVENIDA PAULISTA;SN;CENTRO;E031355A@EDUCACAO.SP.GOV.BR;38761180;1;0;0;0;0;448;261;0;42;65
20901;ADAMANTINA;698;TUPI PAULISTA;1;31513;8;NULL;LEA APARECIDA VIEIRA GUEDES;RUA TIRADENTES;852;CENTRO;E031513A@EDUCACAO.SP.GOV.BR;38511221;1;0;4;0;0;0;279;0;14;40
20904;PRESIDENTE PRUDENTE;354;INDIANA;1;32612;8;NULL;MARIA ERNESTINA NATIVIDADE ANTUNES PROFESSORA;AV BENTO CACHEFFO LONGO1184;1184;VILA GARCES;E032612A@EDUCACAO.SP.GOV.BR;39951178;1;0;0;0;0;195;134;0;0;0
20904;PRESIDENTE PRUDENTE;440;MARTINOPOLIS;2;453213;15;32505;PENITENCIARIA TACYAN MENEZES DE LUCENA;RODOVIA HOMERO SEVERO LINS;542;RURAL;E032505A@EDUCACAO.SP.GOV.BR;32751856;2;0;0;0;0;0;0;55;76;79
20904;PRESIDENTE PRUDENTE;440;MARTINOPOLIS;2;460485;6;32505;CEL JTO A EE JOAO GOMES MARTINS CORONEL;RUA PADRE JOAO SCHNEIDER;980;CENTRO;E032505A@EDUCACAO.SP.GOV.BR;32751195;1;0;0;0;0;0;0;0;0;0
20904;PRESIDENTE PRUDENTE;541;PIRAPOZINHO;1;40162;8;NULL;MARIA EVANILDA GOMES PROFESSORA;RUA MARCIO JOSE DE ARAUJO;10;ITORORO DO PARANAPANEMA;E040162A@EDUCACAO.SP.GOV.BR;32697171;2;0;0;0;0;42;28;0;0;0
20904;PRESIDENTE PRUDENTE;562;PRESIDENTE PRUDENTE;1;31963;8;NULL;TANNEL ABBUD COMENDADOR;QUINTINO BOCAIUVA;1455;VILA MARCONDES;E031963A@EDUCACAO.SP.GOV.BR;32210842;1;0;0;0;0;247;109;0;0;0
20904;PRESIDENTE PRUDENTE;562;PRESIDENTE PRUDENTE;1;32098;8;NULL;MARREY JUNIOR DOUTOR;RUA CORONEL ALBINO;1637;PARQUE SAO JUDAS TADEU;E032098A@EDUCACAO.SP.GOV.BR;32223011;1;0;0;0;0;268;0;0;0;0
20904;PRESIDENTE PRUDENTE;572;REGENTE FEIJO;1;918040;8;NULL;ANNA DE MELLO CASTRIANI PROFESSORA;RUA JOSE DA SILVA FORTUNATO;221;JARDIM REGINA;E918040A@EDUCACAO.SP.GOV.BR;32791693;1;0;14;0;0;241;158;0;0;0
20908;SANTO ANASTACIO;240;CAIUA;1;904211;36;NULL;PROJETO LAGOA SAO PAULO;RUA TEREZINHA ALMEIDA DOS SANTOS;1005;AGROVILA 3;E904211A@EDUCACAO.SP.GOV.BR;57042909;2;0;0;0;0;114;57;0;0;14
20908;SANTO ANASTACIO;744;EMILIANOPOLIS;1;32815;8;NULL;HEMILSON CARLOS MAGRINI PROFESSOR;RUA DOMINGOS SAVADOR FIORESE;418;CENTRO;E032815A@EDUCACAO.SP.GOV.BR;39941145;1;0;1;0;0;0;84;0;0;0
20908;SANTO ANASTACIO;793;RIBEIRAO DOS INDIOS;1;32803;8;NULL;CARLOS BERNARDES STAUT;RUA ANTONIO BUENO DA COSTA;65;CENTRO;E032803A@EDUCACAO.SP.GOV.BR;32616122;1;0;1;0;0;90;53;0;16;10
20909;MIRANTE DO PARANAPANEMA;470;NARANDIBA;1;32700;8;NULL;TAKAKO SUZUKI PROFESSORA;RUA VEREADOR MIGUEL PIMENTA DUARTE;394;VILA MELEN;E032700A@EDUCACAO.SP.GOV.BR;39921123;1;0;1;0;0;0;152;0;0;39
20909;MIRANTE DO PARANAPANEMA;730;ROSANA;1;43631;8;NULL;PORTO PRIMAVERA;AVENIDA DOS BARRAGEIROS;195;PRIMAVERA;E043631A@EDUCACAO.SP.GOV.BR;32841193;1;0;2;0;69;368;54;0;13;40
21001;ASSIS;189;ASSIS;1;33112;8;NULL;ANTONIO JOSE DOS SANTOS DOM;FAGUNDES VARELA;1814;VILA RIBEIRO;E033112A@EDUCACAO.SP.GOV.BR;33226444;1;0;14;0;0;286;228;0;0;0
21001;ASSIS;189;ASSIS;1;33261;8;NULL;CLYBAS PINTO FERRAZ DR;CECILIA SANTA;709;VILA BOA VISTA;E033261A@EDUCACAO.SP.GOV.BR;33246736;1;0;24;0;0;698;587;0;59;162
